,bin,OCURRED,LAG
3796,3107,02/04/19,0
3797,3108,02/03/19,0
3798,2892,02/03/19,0
3799,3109,02/03/19,0
3800,3110,02/02/19,0
3801,1724,02/02/19,0
3802,1118,02/01/19,0
3803,3111,01/31/19,0
3804,3112,01/30/19,0
3805,1584,01/30/19,0
3806,914,01/29/19,0
3807,3113,01/29/19,0
3808,3114,01/28/19,0
3809,3115,01/28/19,0
3810,3116,01/28/19,0
3811,3117,01/28/19,0
3812,3118,01/28/19,0
3813,3114,01/28/19,0
3814,3119,01/28/19,0
3815,1508,01/28/19,0
3816,3120,01/28/19,0
3817,3121,01/27/19,0
3818,3122,01/25/19,0
3819,3123,01/25/19,0
3820,3124,01/25/19,0
3821,3125,01/25/19,0
3822,3126,01/24/19,0
3823,2143,01/24/19,0
3824,3127,01/24/19,0
3825,3128,01/23/19,0
3826,3129,01/23/19,0
3827,3129,01/23/19,0
3828,1191,01/23/19,0
3829,1498,01/23/19,0
3830,957,01/22/19,0
3831,3130,01/21/19,0
3832,717,01/21/19,0
3833,3131,01/20/19,0
3834,3132,01/20/19,0
3835,3133,01/19/19,0
3836,3134,01/19/19,0
3837,3135,01/19/19,0
3838,3136,01/18/19,0
3839,3137,01/16/19,0
3840,510,01/16/19,0
3841,3138,01/16/19,0
3842,1462,01/16/19,0
3843,3139,01/16/19,0
3844,3140,01/16/19,0
3845,3139,01/16/19,0
3846,3141,01/15/19,0
3847,3142,01/15/19,0
3848,1514,01/15/19,0
3849,1477,01/15/19,0
3850,3143,01/15/19,0
3851,1851,01/14/19,0
3852,3144,01/14/19,0
3853,3145,01/14/19,0
3854,1449,01/14/19,0
3855,3146,01/14/19,0
3856,3147,01/14/19,0
3857,2631,01/14/19,0
3858,796,01/13/19,0
3859,2092,01/13/19,0
3860,3148,01/13/19,0
3861,3149,01/13/19,0
3862,3149,01/13/19,0
3863,673,01/12/19,0
3864,3150,01/12/19,0
3865,3151,01/12/19,0
3866,3152,01/11/19,0
3867,3153,01/11/19,0
3868,3154,01/11/19,0
3869,3155,01/11/19,0
3870,3156,01/10/19,0
3871,3157,01/10/19,0
3872,3158,01/10/19,0
3873,3159,01/08/19,0
3874,3160,01/08/19,0
3875,3161,01/07/19,0
3876,3162,01/07/19,0
3877,3163,01/07/19,0
3878,774,01/07/19,0
3879,3164,01/07/19,0
3880,3165,01/07/19,0
3881,443,01/06/19,0
3882,3166,01/06/19,0
3883,3167,01/06/19,0
3884,3168,01/06/19,0
3885,3169,01/05/19,0
3886,3170,01/05/19,0
3887,3171,01/05/19,0
3888,3172,01/05/19,0
3889,3173,01/05/19,0
3890,2142,01/05/19,0
3891,3078,01/04/19,0
3892,3174,01/04/19,0
3893,1243,01/04/19,0
3894,3175,01/04/19,0
3895,1271,01/03/19,0
3896,3176,01/03/19,0
3897,3177,01/03/19,0
3898,1209,01/03/19,0
3899,3178,01/03/19,0
3900,3179,01/03/19,0
3901,3180,01/02/19,0
3902,3181,01/02/19,0
3903,2487,01/02/19,0
3904,3182,01/01/19,0
3905,3183,01/01/19,0
3906,3184,12/31/18,0
3907,3185,12/31/18,0
3908,3186,12/31/18,0
3909,3187,12/31/18,0
3910,1198,12/31/18,0
3911,3188,12/31/18,0
3912,3189,12/30/18,0
3913,3190,12/30/18,0
3914,3191,12/29/18,0
3915,3192,12/29/18,0
3916,3193,12/29/18,0
3917,3194,12/29/18,0
3918,3195,12/28/18,0
3919,3196,12/28/18,0
3920,3197,12/28/18,0
3921,3198,12/28/18,0
3922,3199,12/28/18,0
3923,3200,12/27/18,0
3924,3201,12/26/18,0
3925,2861,12/26/18,0
3926,3202,12/26/18,0
3927,464,12/25/18,0
3928,2101,12/25/18,0
3929,1373,12/24/18,0
3930,3203,12/23/18,0
3931,901,12/23/18,0
3932,376,12/21/18,0
3933,3204,12/21/18,0
3934,3205,12/20/18,0
3935,1577,12/20/18,0
3936,3206,12/20/18,0
3937,3032,12/19/18,0
3938,3207,12/19/18,0
3939,3208,12/19/18,0
3940,3209,12/19/18,0
3941,3207,12/19/18,0
3942,2593,12/19/18,0
3943,3210,12/18/18,0
3944,3211,12/18/18,0
3945,3212,12/18/18,0
3946,3213,12/18/18,0
3947,1519,12/17/18,0
3948,1796,12/17/18,0
3949,3214,12/17/18,0
3950,3215,12/16/18,0
3951,3216,12/16/18,0
3952,2724,12/16/18,0
3953,3217,12/16/18,0
3954,3218,12/16/18,0
3955,3219,12/15/18,0
3956,3220,12/15/18,0
3957,3221,12/14/18,0
3958,1508,12/14/18,0
3959,3222,12/13/18,0
3960,3223,12/13/18,0
3961,774,12/13/18,0
3962,3224,12/13/18,0
3963,3225,12/13/18,0
3964,3143,12/12/18,0
3965,2350,12/12/18,0
3966,216,12/12/18,0
3967,2515,12/12/18,0
3968,3226,12/11/18,0
3969,3227,12/11/18,0
3970,3228,12/11/18,0
3971,3229,12/11/18,0
3972,3230,12/11/18,0
3973,3231,12/11/18,0
3974,3232,12/10/18,0
3975,3233,12/10/18,0
3976,3234,12/10/18,0
3977,3235,12/09/18,0
3978,3236,12/09/18,0
3979,3237,12/09/18,0
3980,3238,12/09/18,0
3981,3239,12/09/18,0
3982,2640,12/09/18,0
3983,536,12/08/18,0
3984,3240,12/08/18,0
3985,3241,12/07/18,0
3986,3242,12/07/18,0
3987,3243,12/07/18,0
3988,1414,12/06/18,0
3989,3244,12/06/18,0
3990,3245,12/06/18,0
3991,3246,12/06/18,0
3992,3247,12/05/18,0
3993,3248,12/05/18,0
3994,3249,12/05/18,0
3995,3250,12/05/18,0
3996,3251,12/05/18,0
3997,3252,12/05/18,0
3998,3253,12/05/18,0
3999,3254,12/04/18,0
4000,3255,12/02/18,0
4001,3256,12/02/18,0
4002,253,12/01/18,0
4003,3257,12/01/18,0
4004,2910,12/01/18,0
4005,692,12/01/18,0
4006,2010,11/30/18,0
4007,3258,11/30/18,0
4008,3259,11/29/18,0
4009,3260,11/29/18,0
4010,3259,11/29/18,0
4011,804,11/29/18,0
4012,3259,11/29/18,0
4013,488,11/28/18,0
4014,3114,11/28/18,0
4015,3261,11/28/18,0
4016,3262,11/28/18,0
4017,492,11/28/18,0
4018,3263,11/28/18,0
4019,3264,11/27/18,0
4020,2008,11/27/18,0
4021,3265,11/27/18,0
4022,3266,11/27/18,0
4023,3267,11/26/18,0
4024,3268,11/26/18,0
4025,548,11/25/18,0
4026,3269,11/24/18,0
4027,3270,11/23/18,0
4028,512,11/23/18,0
4029,3271,11/22/18,0
4030,3272,11/22/18,0
4031,3273,11/22/18,0
4032,2344,11/22/18,0
4033,3274,11/21/18,0
4034,3275,11/21/18,0
4035,2339,11/21/18,0
4036,3276,11/21/18,0
4037,3277,11/21/18,0
4038,3278,11/21/18,0
4039,3274,11/21/18,0
4040,1584,11/20/18,0
4041,3279,11/20/18,0
4042,3280,11/19/18,0
4043,1800,11/19/18,0
4044,1642,11/18/18,0
4045,3281,11/17/18,0
4046,3282,11/16/18,0
4047,3283,11/15/18,0
4048,3284,11/15/18,0
4049,1220,11/15/18,0
4050,3285,11/15/18,0
4051,3286,11/15/18,0
4052,356,11/14/18,0
4053,1005,11/14/18,0
4054,3287,11/14/18,0
4055,3288,11/14/18,0
4056,3289,11/14/18,0
4057,659,11/13/18,0
4058,3290,11/13/18,0
4059,3291,11/12/18,0
4060,3292,11/12/18,0
4061,3293,11/12/18,0
4062,3294,11/12/18,0
4063,333,11/12/18,0
4064,2082,11/12/18,0
4065,2812,11/11/18,0
4066,3295,11/11/18,0
4067,1014,11/11/18,0
4068,3296,11/10/18,0
4069,3297,11/09/18,0
4070,1492,11/09/18,0
4071,3254,11/09/18,0
4072,3298,11/09/18,0
4073,3299,11/08/18,0
4074,2208,11/07/18,0
4075,3300,11/06/18,0
4076,3301,11/06/18,0
4077,3302,11/05/18,0
4078,3303,11/05/18,0
4079,2733,11/05/18,0
4080,3304,11/05/18,0
4081,3305,11/04/18,0
4082,3306,11/04/18,0
4083,3307,11/04/18,0
4084,3308,11/04/18,0
4085,3309,11/03/18,0
4086,3310,11/03/18,0
4087,3311,11/03/18,0
4088,2745,11/02/18,0
4089,2577,11/02/18,0
4090,2388,11/01/18,0
4091,3312,10/31/18,0
4092,717,10/31/18,0
4093,3313,10/31/18,0
4094,3314,10/29/18,0
4095,978,10/29/18,0
4096,2920,10/29/18,0
4097,106,10/29/18,0
4098,3315,10/29/18,0
4099,3316,10/29/18,0
4100,3317,10/27/18,0
4101,3318,10/27/18,0
4102,1925,10/25/18,0
4103,3319,10/24/18,0
4104,3320,10/24/18,0
4105,3321,10/23/18,0
4106,40,10/23/18,0
4107,2825,10/23/18,0
4108,374,10/22/18,0
4109,3322,10/22/18,0
4110,3323,10/22/18,0
4111,3324,10/22/18,0
4112,3325,10/21/18,0
4113,3326,10/21/18,0
4114,440,10/20/18,0
4115,3327,10/20/18,0
4116,3328,10/20/18,0
4117,3329,10/19/18,0
4118,2897,10/19/18,0
4119,2065,10/19/18,0
4120,1889,10/18/18,0
4121,479,10/18/18,0
4122,3330,10/18/18,0
4123,3331,10/18/18,0
4124,3332,10/18/18,0
4125,3333,10/18/18,0
4126,3334,10/17/18,0
4127,2801,10/17/18,0
4128,998,10/17/18,0
4129,2660,10/17/18,0
4130,3335,10/17/18,0
4131,2659,10/16/18,0
4132,3336,10/15/18,0
4133,3337,10/14/18,0
4134,3338,10/14/18,0
4135,3339,10/14/18,0
4136,3340,10/14/18,0
4137,3341,10/14/18,0
4138,3342,10/13/18,0
4139,3343,10/12/18,0
4140,3344,10/12/18,0
4141,3345,10/12/18,0
4142,1952,10/12/18,0
4143,3346,10/12/18,0
4144,2801,10/11/18,0
4145,3347,10/11/18,0
4146,3348,10/10/18,0
4147,3349,10/10/18,0
4148,3350,10/10/18,0
4149,3351,10/10/18,0
4150,3352,10/10/18,0
4151,3353,10/10/18,0
4152,3354,10/10/18,0
4153,3355,10/10/18,0
4154,3356,10/08/18,0
4155,3357,10/08/18,0
4156,3358,10/08/18,0
4157,3359,10/08/18,0
4158,3360,10/07/18,0
4159,3361,10/07/18,0
4160,861,10/07/18,0
4161,3362,10/05/18,0
4162,3363,10/05/18,0
4163,1201,10/05/18,0
4164,3364,10/04/18,0
4165,3365,10/03/18,0
4166,3366,10/03/18,0
4167,3367,10/03/18,0
4168,3368,10/02/18,0
4169,857,10/02/18,0
4170,219,10/01/18,0
4171,3369,10/01/18,0
4172,3370,10/01/18,0
4173,366,09/30/18,0
4174,3371,09/30/18,0
4175,3372,09/29/18,0
4176,3373,09/29/18,0
4177,868,09/29/18,0
4178,3374,09/28/18,0
4179,332,09/28/18,0
4180,1734,09/27/18,0
4181,3375,09/27/18,0
4182,3376,09/27/18,0
4183,299,09/27/18,0
4184,3377,09/27/18,0
4185,914,09/27/18,0
4186,1508,09/26/18,0
4187,3378,09/25/18,0
4188,3379,09/25/18,0
4189,1982,09/25/18,0
4190,3380,09/24/18,0
4191,1319,09/24/18,0
4192,3381,09/24/18,0
4193,1359,09/23/18,0
4194,3382,09/23/18,0
4195,3383,09/23/18,0
4196,3384,09/23/18,0
4197,2501,09/22/18,0
4198,3385,09/20/18,0
4199,3386,09/20/18,0
4200,1257,09/20/18,0
4201,1367,09/19/18,0
4202,1319,09/19/18,0
4203,3387,09/19/18,0
4204,1319,09/19/18,0
4205,3388,09/19/18,0
4206,3389,09/19/18,0
4207,3390,09/18/18,0
4208,2267,09/18/18,0
4209,3391,09/18/18,0
4210,1278,09/18/18,0
4211,3392,09/17/18,0
4212,3393,09/17/18,0
4213,697,09/17/18,0
4214,3394,09/16/18,0
4215,3395,09/16/18,0
4216,3396,09/16/18,0
4217,3397,09/16/18,0
4218,2160,09/16/18,0
4219,3398,09/15/18,0
4220,3399,09/15/18,0
4221,3398,09/15/18,0
4222,3400,09/15/18,0
4223,3401,09/15/18,0
4224,3402,09/15/18,0
4225,2593,09/14/18,0
4226,3320,09/14/18,0
4227,3403,09/14/18,0
4228,3398,09/14/18,0
4229,1931,09/14/18,0
4230,3404,09/14/18,0
4231,2137,09/14/18,0
4232,3405,09/13/18,0
4233,1658,09/13/18,0
4234,3406,09/12/18,0
4235,3407,09/12/18,0
4236,3408,09/12/18,0
4237,3409,09/11/18,0
4238,3410,09/10/18,0
4239,1808,09/10/18,0
4240,3411,09/09/18,0
4241,3412,09/09/18,0
4242,3413,09/09/18,0
4243,3414,09/08/18,0
4244,3415,09/07/18,0
4245,3416,09/07/18,0
4246,3417,09/07/18,0
4247,3418,09/06/18,0
4248,3419,09/06/18,0
4249,3420,09/06/18,0
4250,3421,09/06/18,0
4251,1644,09/06/18,0
4252,3422,09/05/18,0
4253,3423,09/05/18,0
4254,3424,09/05/18,0
4255,3425,09/04/18,0
4256,3426,09/03/18,0
4257,2866,09/03/18,0
4258,3427,09/03/18,0
4259,3428,09/03/18,0
4260,3429,09/01/18,0
4261,3430,08/31/18,0
4262,3431,08/31/18,0
4263,3432,08/31/18,0
4264,3433,08/30/18,0
4265,3434,08/30/18,0
4266,3435,08/29/18,0
4267,201,08/29/18,0
4268,3436,08/28/18,0
4269,3437,08/28/18,0
4270,3438,08/28/18,0
4271,804,08/27/18,0
4272,3439,08/27/18,0
4273,845,08/27/18,0
4274,3440,08/27/18,0
4275,3441,08/27/18,0
4276,3442,08/27/18,0
4277,1414,08/27/18,0
4278,851,08/26/18,0
4279,3443,08/26/18,0
4280,3444,08/25/18,0
4281,3445,08/25/18,0
4282,3446,08/25/18,0
4283,3447,08/25/18,0
4284,2468,08/25/18,0
4285,254,08/25/18,0
4286,3448,08/24/18,0
4287,2444,08/24/18,0
4288,3449,08/24/18,0
4289,3450,08/24/18,0
4290,3451,08/24/18,0
4291,3452,08/23/18,0
4292,2339,08/23/18,0
4293,3453,08/23/18,0
4294,3454,08/23/18,0
4295,2255,08/23/18,0
4296,3455,08/20/18,0
4297,2062,08/20/18,0
4298,3456,08/20/18,0
4299,2448,08/19/18,0
4300,1514,08/19/18,0
4301,926,08/19/18,0
4302,2926,08/19/18,0
4303,3457,08/18/18,0
4304,708,08/18/18,0
4305,3458,08/18/18,0
4306,3459,08/17/18,0
4307,728,08/17/18,0
4308,867,08/16/18,0
4309,3460,08/16/18,0
4310,3461,08/16/18,0
4311,3462,08/15/18,0
4312,3463,08/14/18,0
4313,834,08/14/18,0
4314,3464,08/13/18,0
4315,3465,08/13/18,0
4316,2921,08/13/18,0
4317,3466,08/13/18,0
4318,3467,08/12/18,0
4319,3468,08/12/18,0
4320,3469,08/12/18,0
4321,636,08/12/18,0
4322,525,08/11/18,0
4323,3470,08/10/18,0
4324,1582,08/09/18,0
4325,338,08/09/18,0
4326,3471,08/09/18,0
4327,3472,08/09/18,0
4328,2403,08/08/18,0
4329,3473,08/08/18,0
4330,2779,08/08/18,0
4331,2340,08/08/18,0
4332,3474,08/08/18,0
4333,3475,08/07/18,0
4334,467,08/07/18,0
4335,2873,08/07/18,0
4336,501,08/07/18,0
4337,3476,08/06/18,0
4338,3477,08/06/18,0
4339,3478,08/06/18,0
4340,254,08/06/18,0
4341,3479,08/06/18,0
4342,3480,08/05/18,0
4343,2457,08/05/18,0
4344,3481,08/05/18,0
4345,1782,08/04/18,0
4346,3482,08/04/18,0
4347,3483,08/04/18,0
4348,3484,08/03/18,0
4349,3485,08/03/18,0
4350,3486,08/03/18,0
4351,177,08/03/18,0
4352,3487,08/03/18,0
4353,3488,08/03/18,0
4354,3489,08/03/18,0
4355,3490,08/02/18,0
4356,2980,08/02/18,0
4357,3491,08/02/18,0
4358,3492,08/02/18,0
4359,3493,08/01/18,0
4360,3494,08/01/18,0
4361,3495,08/01/18,0
4362,3496,08/01/18,0
4363,3497,07/31/18,0
4364,3498,07/31/18,0
4365,1077,07/30/18,0
4366,3499,07/30/18,0
4367,3500,07/28/18,0
4368,1588,07/28/18,0
4369,3501,07/28/18,0
4370,3502,07/28/18,0
4371,3503,07/28/18,0
4372,195,07/27/18,0
4373,3504,07/27/18,0
4374,968,07/27/18,0
4375,3505,07/26/18,0
4376,3506,07/26/18,0
4377,3507,07/26/18,0
4378,871,07/26/18,0
4379,3508,07/26/18,0
4380,3162,07/26/18,0
4381,3509,07/26/18,0
4382,3510,07/25/18,0
4383,449,07/25/18,0
4384,549,07/25/18,0
4385,3511,07/25/18,0
4386,886,07/25/18,0
4387,3512,07/24/18,0
4388,3513,07/24/18,0
4389,3514,07/24/18,0
4390,2530,07/24/18,0
4391,3515,07/23/18,0
4392,3516,07/23/18,0
4393,3517,07/23/18,0
4394,3518,07/22/18,0
4395,3519,07/22/18,0
4396,3520,07/22/18,0
4397,895,07/22/18,0
4398,3521,07/21/18,0
4399,99,07/21/18,0
4400,2863,07/21/18,0
4401,3522,07/21/18,0
4402,329,07/21/18,0
4403,2114,07/21/18,0
4404,3523,07/20/18,0
4405,3524,07/20/18,0
4406,1178,07/20/18,0
4407,3525,07/20/18,0
4408,2909,07/19/18,0
4409,732,07/19/18,0
4410,3526,07/19/18,0
4411,3527,07/18/18,0
4412,3528,07/18/18,0
4413,21,07/18/18,0
4414,3529,07/17/18,0
4415,2299,07/17/18,0
4416,3530,07/17/18,0
4417,969,07/17/18,0
4418,426,07/15/18,0
4419,1933,07/15/18,0
4420,3531,07/14/18,0
4421,3532,07/14/18,0
4422,3533,07/14/18,0
4423,2391,07/14/18,0
4424,544,07/14/18,0
4425,578,07/13/18,0
4426,3534,07/13/18,0
4427,3535,07/13/18,0
4428,3536,07/13/18,0
4429,2693,07/12/18,0
4430,3537,07/11/18,0
4431,3538,07/11/18,0
4432,253,07/11/18,0
4433,3539,07/10/18,0
4434,3540,07/10/18,0
4435,3541,07/10/18,0
4436,3542,07/08/18,0
4437,2359,07/08/18,0
4438,3543,07/08/18,0
4439,3544,07/08/18,0
4440,3545,07/07/18,0
4441,911,07/07/18,0
4442,3546,07/07/18,0
4443,3547,07/06/18,0
4444,3548,07/06/18,0
4445,3549,07/05/18,0
4446,3550,07/05/18,0
4447,3551,07/05/18,0
4448,3552,07/05/18,0
4449,3553,07/05/18,0
4450,3554,07/04/18,0
4451,1956,07/04/18,0
4452,3555,07/04/18,0
4453,1466,07/03/18,0
4454,3556,07/03/18,0
4455,3557,07/03/18,0
4456,3558,07/03/18,0
4457,3559,07/01/18,0
4458,3560,07/01/18,0
4459,3561,07/01/18,0
4460,3562,07/01/18,0
4461,3563,06/29/18,0
4462,3564,06/29/18,0
4463,366,06/29/18,0
4464,581,06/29/18,0
4465,1519,06/29/18,0
4466,3565,06/29/18,0
4467,3566,06/29/18,0
4468,3567,06/28/18,0
4469,3568,06/28/18,0
4470,3569,06/28/18,0
4471,3568,06/28/18,0
4472,3570,06/28/18,0
4473,1077,06/27/18,0
4474,3571,06/25/18,0
4475,3125,06/25/18,0
4476,1330,06/25/18,0
4477,3572,06/25/18,0
4478,27,06/23/18,0
4479,1800,06/23/18,0
4480,2744,06/23/18,0
4481,3573,06/23/18,0
4482,3574,06/23/18,0
4483,1922,06/23/18,0
4484,3173,06/23/18,0
4485,3575,06/22/18,0
4486,3576,06/22/18,0
4487,3577,06/22/18,0
4488,3578,06/22/18,0
4489,1538,06/22/18,0
4490,3579,06/20/18,0
4491,3580,06/20/18,0
4492,3581,06/20/18,0
4493,3582,06/19/18,0
4494,3583,06/19/18,0
4495,3584,06/19/18,0
4496,3585,06/19/18,0
4497,3586,06/18/18,0
4498,3587,06/17/18,0
4499,3269,06/17/18,0
4500,666,06/16/18,0
4501,666,06/16/18,0
4502,3588,06/16/18,0
4503,3589,06/16/18,0
4504,991,06/16/18,0
4505,426,06/16/18,0
4506,3590,06/15/18,0
4507,325,06/14/18,0
4508,3591,06/14/18,0
4509,3476,06/14/18,0
4510,3591,06/14/18,0
4511,3592,06/14/18,0
4512,3593,06/14/18,0
4513,911,06/14/18,0
4514,3594,06/13/18,0
4515,3595,06/13/18,0
4516,3550,06/13/18,0
4517,3596,06/13/18,0
4518,1795,06/12/18,0
4519,1102,06/12/18,0
4520,3597,06/12/18,0
4521,3598,06/12/18,0
4522,2694,06/12/18,0
4523,3599,06/11/18,0
4524,510,06/11/18,0
4525,3600,06/10/18,0
4526,3601,06/09/18,0
4527,3602,06/09/18,0
4528,137,06/09/18,0
4529,3603,06/08/18,0
4530,1926,06/08/18,0
4531,3604,06/07/18,0
4532,426,06/07/18,0
4533,3113,06/07/18,0
4534,2706,06/07/18,0
4535,3605,06/06/18,0
4536,3606,06/06/18,0
4537,2287,06/06/18,0
4538,3607,06/06/18,0
4539,3608,06/06/18,0
4540,3609,06/05/18,0
4541,3610,06/04/18,0
4542,2445,06/04/18,0
4543,3611,06/03/18,0
4544,3612,06/03/18,0
4545,3613,06/03/18,0
4546,3614,06/02/18,0
4547,3615,06/02/18,0
4548,3616,06/01/18,0
4549,871,06/01/18,0
4550,3617,06/01/18,0
4551,3618,05/31/18,0
4552,3619,05/31/18,0
4553,1801,05/31/18,0
4554,1501,05/30/18,0
4555,10,05/30/18,0
4556,3620,05/29/18,0
4557,991,05/29/18,0
4558,1856,05/29/18,0
4559,2801,05/28/18,0
4560,3621,05/27/18,0
4561,3622,05/27/18,0
4562,3623,05/27/18,0
4563,3624,05/26/18,0
4564,3625,05/25/18,0
4565,3626,05/25/18,0
4566,3627,05/25/18,0
4567,3628,05/25/18,0
4568,3629,05/24/18,0
4569,3630,05/24/18,0
4570,3631,05/24/18,0
4571,3632,05/23/18,0
4572,3633,05/23/18,0
4573,3634,05/23/18,0
4574,3635,05/23/18,0
4575,3636,05/22/18,0
4576,3139,05/21/18,0
4577,849,05/21/18,0
4578,3637,05/21/18,0
4579,3637,05/21/18,0
4580,3638,05/20/18,0
4581,2339,05/20/18,0
4582,3639,05/19/18,0
4583,3640,05/19/18,0
4584,3641,05/18/18,0
4585,499,05/18/18,0
4586,3642,05/18/18,0
4587,3643,05/17/18,0
4588,3644,05/16/18,0
4589,3645,05/15/18,0
4590,3646,05/14/18,0
4591,3647,05/14/18,0
4592,3648,05/14/18,0
4593,1356,05/14/18,0
4594,3649,05/14/18,0
4595,3650,05/14/18,0
4596,3651,05/13/18,0
4597,3652,05/13/18,0
4598,3653,05/13/18,0
4599,3654,05/13/18,0
4600,3655,05/13/18,0
4601,3656,05/12/18,0
4602,937,05/11/18,0
4603,3657,05/11/18,0
4604,3658,05/11/18,0
4605,1608,05/11/18,0
4606,3659,05/11/18,0
4607,2557,05/10/18,0
4608,3660,05/10/18,0
4609,3661,05/10/18,0
4610,3662,05/09/18,0
4611,3663,05/08/18,0
4612,3396,05/08/18,0
4613,3664,05/08/18,0
4614,373,05/08/18,0
4615,3665,05/08/18,0
4616,3666,05/07/18,0
4617,3667,05/07/18,0
4618,3370,05/07/18,0
4619,116,05/07/18,0
4620,2843,05/07/18,0
4621,3668,05/07/18,0
4622,3669,05/06/18,0
4623,3670,05/06/18,0
4624,3671,05/06/18,0
4625,1085,05/06/18,0
4626,1446,05/06/18,0
4627,3672,05/05/18,0
4628,3673,05/05/18,0
4629,3674,05/05/18,0
4630,3675,05/05/18,0
4631,3676,05/04/18,0
4632,3677,05/04/18,0
4633,3678,05/03/18,0
4634,3679,05/03/18,0
4635,307,05/02/18,0
4636,3680,05/02/18,0
4637,3681,05/02/18,0
4638,1052,05/02/18,0
4639,3682,05/02/18,0
4640,3683,05/01/18,0
4641,1209,05/01/18,0
4642,3684,05/01/18,0
4643,3685,04/30/18,0
4644,3686,04/29/18,0
4645,1769,04/29/18,0
4646,3687,04/29/18,0
4647,3688,04/28/18,0
4648,3689,04/28/18,0
4649,3690,04/28/18,0
4650,3691,04/28/18,0
4651,889,04/28/18,0
4652,3692,04/26/18,0
4653,3693,04/26/18,0
4654,3694,04/25/18,0
4655,1099,04/25/18,0
4656,97,04/25/18,0
4657,1102,04/25/18,0
4658,3695,04/24/18,0
4659,97,04/24/18,0
4660,2208,04/24/18,0
4661,2859,04/23/18,0
4662,3696,04/22/18,0
4663,433,04/22/18,0
4664,3697,04/21/18,0
4665,3698,04/21/18,0
4666,3699,04/21/18,0
4667,3700,04/20/18,0
4668,105,04/20/18,0
4669,3701,04/20/18,0
4670,3702,04/18/18,0
4671,3703,04/18/18,0
4672,1889,04/18/18,0
4673,3704,04/18/18,0
4674,1006,04/18/18,0
4675,3705,04/17/18,0
4676,3706,04/17/18,0
4677,3707,04/17/18,0
4678,1911,04/17/18,0
4679,3708,04/15/18,0
4680,3709,04/14/18,0
4681,1102,04/14/18,0
4682,3710,04/14/18,0
4683,3457,04/14/18,0
4684,3711,04/13/18,0
4685,329,04/13/18,0
4686,3055,04/13/18,0
4687,3712,04/12/18,0
4688,2687,04/12/18,0
4689,3713,04/12/18,0
4690,3714,04/12/18,0
4691,3715,04/12/18,0
4692,2901,04/12/18,0
4693,3716,04/11/18,0
4694,3717,04/11/18,0
4695,3718,04/11/18,0
4696,3716,04/11/18,0
4697,2912,04/11/18,0
4698,87,04/10/18,0
4699,1348,04/10/18,0
4700,3719,04/10/18,0
4701,2749,04/10/18,0
4702,3720,04/09/18,0
4703,3721,04/09/18,0
4704,382,04/09/18,0
4705,3722,04/09/18,0
4706,3722,04/09/18,0
4707,3723,04/09/18,0
4708,3724,04/08/18,0
4709,3725,04/08/18,0
4710,2695,04/08/18,0
4711,3149,04/08/18,0
4712,366,04/07/18,0
4713,3283,04/07/18,0
4714,3726,04/06/18,0
4715,3145,04/06/18,0
4716,3105,04/05/18,0
4717,3727,04/05/18,0
4718,3728,04/05/18,0
4719,3729,04/05/18,0
4720,902,04/05/18,0
4721,3730,04/05/18,0
4722,3731,04/05/18,0
4723,3732,04/05/18,0
4724,209,04/04/18,0
4725,3733,04/04/18,0
4726,2114,04/04/18,0
4727,1217,04/04/18,0
4728,3734,04/04/18,0
4729,3735,04/04/18,0
4730,3736,04/04/18,0
4731,3737,04/04/18,0
4732,3738,04/03/18,0
4733,3739,04/03/18,0
4734,3740,04/01/18,0
4735,3741,04/01/18,0
4736,3742,04/01/18,0
4737,3743,04/01/18,0
4738,3744,04/01/18,0
4739,3745,04/01/18,0
4740,3746,04/01/18,0
4741,3747,04/01/18,0
4742,3748,03/31/18,0
4743,3749,03/31/18,0
4744,3032,03/31/18,0
4745,3750,03/30/18,0
4746,2437,03/30/18,0
4747,2745,03/29/18,0
4748,3751,03/29/18,0
4749,171,03/29/18,0
4750,3752,03/29/18,0
4751,1782,03/29/18,0
4752,3753,03/28/18,0
4753,3754,03/28/18,0
4754,3755,03/28/18,0
4755,3756,03/28/18,0
4756,3757,03/28/18,0
4757,3758,03/28/18,0
4758,3759,03/28/18,0
4759,3760,03/27/18,0
4760,804,03/27/18,0
4761,3761,03/27/18,0
4762,264,03/27/18,0
4763,3762,03/27/18,0
4764,3763,03/26/18,0
4765,3764,03/25/18,0
4766,3765,03/24/18,0
4767,3766,03/24/18,0
4768,3039,03/24/18,0
4769,3767,03/23/18,0
4770,1259,03/23/18,0
4771,3768,03/23/18,0
4772,3769,03/23/18,0
4773,3770,03/23/18,0
4774,3771,03/23/18,0
4775,3772,03/23/18,0
4776,3773,03/23/18,0
4777,3774,03/22/18,0
4778,3775,03/22/18,0
4779,3776,03/21/18,0
4780,3777,03/21/18,0
4781,3778,03/21/18,0
4782,3779,03/21/18,0
4783,3780,03/21/18,0
4784,3781,03/20/18,0
4785,3782,03/20/18,0
4786,3783,03/20/18,0
4787,3784,03/20/18,0
4788,3785,03/19/18,0
4789,3786,03/19/18,0
4790,3787,03/19/18,0
4791,3788,03/19/18,0
4792,1175,03/18/18,0
4793,3789,03/18/18,0
4794,3790,03/18/18,0
4795,3791,03/17/18,0
4796,3792,03/16/18,0
4797,3793,03/16/18,0
4798,3794,03/16/18,0
4799,3795,03/16/18,0
4800,3796,03/16/18,0
4801,3797,03/15/18,0
